date,open,high,low,close,adj close,volume,inflation_rate,s&p 500,nasdaq,S&P_500_Percentage_Change,S&P_500_Inflation,S&P_500_Inflation_Percentage
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,1.62,2044.81,4704.07,-0.8403891103416772,126222.83950617282,-0.8403891103416994
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,1.57,2028.26,4664.71,-0.8093661513783657,129188.53503184712,2.349571232335701
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,225.86099243164065,72843904,1.54,2023.03,4661.5,-0.25785648782700177,131365.5844155844,1.6851722818906678
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,1.57,2011.27,4639.32,-0.5813062584341333,128106.36942675158,-2.481026521011831
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,1.58,1992.67,4570.82,-0.924788815027322,126118.35443037974,-1.5518471136663825
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,1.6,2019.42,4634.38,1.3424199691870697,126213.75,0.07563971957225135
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,1.59,2022.55,4654.85,0.15499499856392873,127204.40251572327,0.7849006274857295
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,226.89700317382807,29924600,1.61,2032.12,4667.42,0.4731650639044682,126218.63354037266,-0.7749487878210504
2015-01-22,227.322006225586,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,1.61,2063.15,4750.4,1.526976753341347,128145.96273291924,1.526976753341347
2015-01-23,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,232.8789978027344,24621700,1.6,2051.82,4757.88,-0.5491602646438665,128238.75,0.07240748370211936
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,1.61,2057.09,4771.76,0.2568451423614171,127769.5652173913,-0.365868181504192
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,1.66,2029.55,4681.5,-1.33878439932138,122262.0481927711,-4.310507760787585
2015-01-28,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,1.61,2002.16,4637.99,-1.3495602473454604,124357.76397515528,1.7141180058425576
2015-01-29,233.34800720214844,238.7059936523437,220.7120056152344,233.51300048828125,233.51300048828125,32213400,1.62,2021.25,4683.41,0.9534702521277083,124768.5185185185,0.3303006826701038
2015-01-30,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,226.4250030517578,26605200,1.65,1994.99,4635.24,-1.2991960420531856,120908.48484848486,-3.093756114015822
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,238.22900390625,30612100,1.65,2020.85,4676.69,1.29624709898295,122475.75757575757,1.29624709898295
2015-02-03,237.45399475097656,245.95700073242188,224.4830017089844,227.2680053710937,227.2680053710937,40783700,1.7,2050.03,4727.74,1.443946854046585,120590.00000000001,-1.5396986416606806
2015-02-04,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300,1.71,2041.51,4716.7,-0.4156036740925795,119386.54970760233,-0.9979685648873748
2015-02-05,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,217.11099243164065,22516400,1.7,2062.52,4765.1,1.0291401952476242,121324.70588235294,1.6234292552196772
2015-02-06,216.92300415039065,230.509994506836,216.23199462890625,222.26600646972656,222.26600646972656,24435300,1.71,2055.47,4744.4,-0.34181486724977894,120202.92397660817,-0.9246112715348809
2015-02-09,223.3890075683593,223.9770050048828,217.0189971923828,220.1100006103516,220.1100006103516,27791300,1.71,2046.74,4726.01,-0.42472038025365144,119692.39766081871,-0.42472038025365144
2015-02-10,220.2819976806641,221.8070068359375,215.33200073242188,219.8390045166016,219.8390045166016,21115100,1.7,2068.59,4787.64,1.0675513255225422,121681.76470588236,1.662066333319756
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.1849975585937,219.1849975585937,17201900,1.68,2068.53,4801.18,-0.0029005264455483903,123126.78571428574,1.1875411339539177
2015-02-12,219.2079925537109,222.19900512695312,217.613998413086,221.7640075683593,221.7640075683593,15206200,1.66,2088.48,4857.61,0.9644530173601451,125812.0481927711,2.1808922103403905
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,235.427001953125,42744400,1.68,2096.99,4893.84,0.4074733777675421,124820.83333333333,-0.7878536862534924
2015-02-17,233.4219970703125,245.7749938964844,232.31399536132807,243.6100006103516,243.6100006103516,27363100,1.71,2100.34,4899.27,0.15975278852071728,122826.90058479534,-1.5974358568919378
2015-02-18,243.77999877929688,244.25100708007807,232.33999633789065,236.3260040283203,236.3260040283203,25200800,1.71,2099.68,4906.36,-0.03142348381691695,122788.30409356725,-0.031423483816928055
2015-02-19,236.4100036621093,242.6719970703125,235.5919952392578,240.2830047607422,240.2830047607422,18270500,1.74,2097.45,4924.7,-0.10620666006249113,120543.10344827586,-1.8285134417855398
2015-02-20,240.25100708007807,247.1009979248047,239.2989959716797,243.7790069580078,243.7790069580078,23876700,1.75,2110.3,4955.97,0.6126486924599162,120588.57142857143,0.037719271360137085
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.8919982910156,238.8919982910156,16400000,1.72,2109.66,4960.97,-0.03032744159600087,122654.6511627907,1.7133296379110652
2015-02-24,238.9980010986328,239.9010009765625,236.4019927978516,238.7350006103516,238.7350006103516,14200400,1.72,2115.48,4968.12,0.2758738374904146,122993.02325581395,0.2758738374903924
2015-02-25,238.88999938964844,239.33999633789065,235.52999877929688,237.47000122070312,237.47000122070312,11496200,1.72,2113.86,4967.14,-0.07657836519371353,122898.83720930234,-0.07657836519370242
2015-02-26,237.3370056152344,237.7100067138672,234.2570037841797,236.42599487304688,236.42599487304688,13619400,1.79,2110.74,4987.89,-0.14759728648067183,117918.43575418994,-4.052439850696521
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,253.8280029296875,44013900,1.83,2104.5,4963.53,-0.2956309161715742,115000.0,-2.474961387949237
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,275.6700134277344,40465700,1.83,2117.39,5008.1,0.6124970301734312,115704.37158469945,0.6124970301734312
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,281.7019958496094,50461300,1.86,2107.78,4979.9,-0.4538606491954589,113321.5053763441,-2.0594435419503787
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,273.0920104980469,41383000,1.87,2098.53,4967.14,-0.43885035440131004,112220.85561497326,-0.9712629193510347
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,276.1780090332031,41302400,1.84,2101.04,4982.81,0.11960753479816066,114186.95652173912,1.7519924402568332
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,272.7229919433594,28918900,1.83,2071.26,4927.37,-1.4173932909416154,113183.60655737706,-0.8786905220396601
2015-03-09,274.81201171875,292.70098876953125,273.8930053710937,289.60699462890625,289.60699462890625,59178200,1.76,2079.43,4942.44,0.3944458928381467,118149.4318181818,4.387406809030581
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,291.760009765625,67770800,1.73,2044.16,4859.79,-1.6961378839393415,118159.53757225434,0.008553366628194503
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,296.3789978027344,33963900,1.72,2040.24,4849.94,-0.19176581089542788,118618.60465116278,0.38851462043656415
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,294.35400390625,32585200,1.71,2065.95,4893.29,1.2601458651923192,120815.78947368421,1.8523104608952012
2015-03-13,294.1180114746094,294.4979858398437,285.3370056152344,285.3370056152344,285.3370056152344,31421500,1.69,2053.4,4871.76,-0.6074687189912553,121502.95857988167,0.5687742547485053
2015-03-16,285.6849975585937,294.11199951171875,285.6849975585937,290.5929870605469,290.5929870605469,21516100,1.65,2081.19,4929.51,1.353365150482122,126132.7272727273,3.8104164268574436
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,285.5050048828125,21497200,1.64,2074.28,4937.43,-0.3320215838054086,126480.48780487807,0.27570999190309475
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,256.29901123046875,57008000,1.7,2099.5,4982.83,1.2158435698169878,123500.0,-2.356480320882437
2015-03-19,255.8800048828125,264.2439880371094,248.6360015869141,260.9280090332031,260.9280090332031,52732000,1.79,2089.27,4992.38,-0.4872588711598014,116718.99441340781,-5.49069278266574
2015-03-20,260.9559936523437,264.8479919433594,259.1619873046875,261.7489929199219,261.7489929199219,18456700,1.76,2108.1,5026.42,0.9012717360609157,119778.40909090907,2.6211797770165024
2015-03-23,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,266.739990234375,22811900,1.75,2104.42,5010.97,-0.1745647739670675,120252.57142857142,0.39586628446739436
2015-03-24,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,245.59500122070312,40073700,1.77,2091.5,4994.73,-0.6139458853270718,118163.8418079096,-1.736952146509818
2015-03-25,247.4720001220703,249.19000244140625,236.51499938964844,246.197006225586,246.197006225586,35866900,1.81,2061.05,4876.52,-1.4558928998326448,113870.16574585637,-3.6336632224882814
2015-03-26,246.2760009765625,254.35400390625,244.90499877929688,248.5319976806641,248.5319976806641,25730000,1.8,2056.15,4863.36,-0.23774289803740745,114230.55555555556,0.3164918636401559
2015-03-27,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,247.0290069580078,17274900,1.76,2061.02,4891.22,0.23685042433674308,117103.4090909091,2.514960661253496
2015-03-30,242.8789978027344,249.24200439453125,239.2140045166016,247.5260009765625,247.5260009765625,23009600,1.73,2086.24,4947.44,1.2236659518102488,120591.90751445085,2.9789896388358494
2015-03-31,247.45399475097656,248.72999572753903,242.738998413086,244.2239990234375,244.2239990234375,22672000,1.76,2067.89,4900.89,-0.8795728200015285,117493.75,-2.569125556024221
2015-04-01,244.22300720214844,247.5410003662109,241.1600036621093,247.27200317382807,247.27200317382807,22877200,1.8,2059.69,4880.23,-0.3965394677666545,114427.22222222222,-2.6099497018162943
2015-04-02,247.0890045166016,254.46099853515625,245.4160003662109,253.0050048828125,253.0050048828125,26272600,1.81,2066.96,4886.94,0.35296573756244953,114196.68508287294,-0.20147053723069686
2015-04-06,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,255.49200439453125,20034200,1.85,2080.62,4917.32,0.6608739404729613,112465.94594594595,-1.515577387969702
2015-04-07,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,253.17999267578125,18467400,1.85,2076.33,4910.23,-0.20618853995443276,112234.05405405404,-0.20618853995444386
2015-04-08,253.06399536132807,253.8470001220703,244.21499633789065,245.02200317382807,245.02200317382807,30086400,1.84,2081.9,4950.82,0.26826178882932705,113146.73913043477,0.8131979942034073
2015-04-09,244.75100708007807,246.1179962158203,239.3999938964844,243.67599487304688,243.67599487304688,21643500,1.84,2091.18,4974.56,0.4457466737115112,113651.08695652173,0.4457466737115112
2015-04-10,243.69400024414065,243.69400024414065,232.77099609375,236.072006225586,236.072006225586,28882000,1.82,2102.06,4995.98,0.5202804158417784,115497.80219780219,1.624898881949921
2015-04-13,235.9499969482422,236.9349975585937,221.9960021972656,224.5870056152344,224.5870056152344,31181800,1.8,2092.43,4988.25,-0.45812203267271423,116246.1111111111,0.6478988336309222
2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,219.15899658203125,31719000,1.8,2095.84,4977.29,0.16296841471401535,116435.55555555556,0.16296841471401535
2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,223.8329925537109,22562000,1.84,2106.63,5011.02,0.5148293762882616,114490.76086956523,-1.6702756101527827
2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,228.572998046875,24805400,1.85,2104.99,5007.79,-0.07784945624055295,113783.24324324324,-0.6179691889095174
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,222.8820037841797,20429800,1.89,2081.18,4931.81,-1.131121763048748,110115.34391534392,-3.223584794518619
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,224.62600708007807,18364700,1.89,2100.4,4994.6,0.9235145446333526,111132.27513227514,0.9235145446333304
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,235.2689971923828,24978000,1.86,2097.29,5014.1,-0.14806703485050754,112757.52688172042,1.4624480129744821
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,234.17599487304688,23847900,1.87,2107.96,5035.17,0.508751770141469,112725.13368983957,-0.028728185848592158
2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,236.4620056152344,17036000,1.89,2112.93,5056.06,0.2357729748192483,111795.23809523809,-0.8249230354962944
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.2680053710937,231.2680053710937,21448700,1.89,2117.69,5092.08,0.22527958806020099,112047.08994708996,0.22527958806020099
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,229.28599548339844,38574000,1.91,2108.92,5060.25,-0.41413049124281454,110414.65968586388,-1.4569144651565225
2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,225.85499572753903,21469200,1.89,2114.76,5055.42,0.27691899171140566,111892.06349206352,1.338050409613123
